ym,dong,phase,0-19,20-39,40-59,60+
202404,청량리동,주간,1878.6067590476146,6416.355156190467,6851.200440000005,7619.772259523844
202404,회기동,주간,4661.163654285711,11439.33371904763,4501.289570952381,2839.390954761907
202404,휘경1동,주간,1718.4470804761902,6877.161769523821,3739.819773809532,3197.782280952389
202404,휘경2동,주간,3367.1603980952427,5587.01953809522,3956.837681904754,3068.159096190467
202404,이문1동,주간,4507.286327619046,15372.15421428571,4992.911878571426,3007.76939619048
202404,이문2동,주간,1614.9223704761857,2235.6120090476084,2984.7758280952453,2488.8722642857056
202405,용신동,야간,4063.7492505376194,15683.056070967692,11674.95274086022,8341.68187204301
202405,제기동,야간,3821.886597849452,12605.872372043028,7672.630562365604,7222.951895698919
202405,전농1동,야간,4637.455691397848,11844.599423655918,9729.452277419352,6843.143678494627
202405,전농2동,야간,2848.4964731182768,3983.7412397849494,4726.254201075262,3525.738389247313
202405,답십리1동,야간,4115.7982752688185,7670.897520430105,8043.569972042999,4931.67835161291
202405,답십리2동,야간,3071.8592870967746,6488.3973548387185,7635.9709408601875,5696.955645161289
202405,장안1동,야간,4362.655653763438,11844.837855913938,11161.541804301089,7225.733359139786
202405,장안2동,야간,5342.569692473117,7938.225024731187,9612.940855914005,5558.651033333343
202405,청량리동,야간,1762.2134795698912,5988.0052516128935,5487.869639784945,5869.5641634408485
202405,회기동,야간,2566.4182344086034,9617.632327956979,3160.705688172045,2727.1737032258093
202405,휘경1동,야간,2044.002445161288,8705.504047311819,3850.686504301076,2860.013309677425
202405,휘경2동,야간,2942.0026881720582,8743.312479569902,5061.689454838716,3729.360673118293
202405,이문1동,야간,3077.121445161296,13899.84806774189,4420.035422580645,3210.901923655911
202405,이문2동,야간,2682.120183870968,4102.927580645161,5064.951302150542,3560.9015311828043
202405,용신동,주간,3802.738317972344,14537.022127649763,15071.840198617532,12456.26845437782
202405,제기동,주간,3924.497653917053,11360.197423041473,8868.895216129049,10005.078320276483
202405,전농1동,주간,5702.910919354836,10011.395541013775,9085.066512903246,7011.445641013825
202405,전농2동,주간,3228.5596986175105,4885.553521198146,3807.6693046082896,3013.7562354838797
202405,답십리1동,주간,3204.1785345622134,5468.038264055286,6458.163206451618,4568.053407834082
202405,답십리2동,주간,1734.750179262675,4247.194553456225,5509.134834562184,4253.9893465438045
202405,장안1동,주간,3380.9158935483933,10077.43379170513,11587.985730414757,7694.523832718902
202405,장안2동,주간,5331.317317511517,6136.72879400925,8309.120006912406,5413.761250230417
202405,청량리동,주간,1797.5518087557543,6330.558026267313,6842.8706184331795,7540.410320737304
202405,회기동,주간,4498.822204147459,11268.456222119794,4257.062339631338,2736.4047400921713
202405,휘경1동,주간,1751.4850543778844,6864.229395391689,3742.343134562215,3247.479427649767
202405,휘경2동,주간,3172.9733921658867,5589.391429032278,3816.0993889400925,3048.7625976958625
202405,이문1동,주간,4261.687048387105,15182.52855576041,4939.106176036891,3001.056901382496
202405,이문2동,주간,1641.540874193554,2312.773030414751,3174.753762211983,2713.1106847926253
202406,용신동,야간,4047.0094222222237,15621.379714444449,11736.185815555582,8262.260274444467
202406,제기동,야간,3806.263381111123,12591.979763333366,7915.680133333324,7287.2952833333175
202406,전농1동,야간,4349.419708888895,11715.136772222198,9589.227234444452,6653.815828888887
202406,전농2동,야간,2859.1282766666645,4018.7943422222265,4681.084277777788,3461.280512222215
202406,답십리1동,야간,4291.977735555551,7862.266048888864,8228.208723333335,4970.143694444437
202406,답십리2동,야간,2969.206291111113,6319.978672222219,7394.559654444463,5410.816974444453
202406,장안1동,야간,4397.6417588888935,11855.876627777812,11312.965062222209,7198.290532222215
202406,장안2동,야간,5318.155386666669,7874.006283333325,9595.61563,5489.968446666663
202406,청량리동,야간,1758.4326244444426,5828.668234444423,5329.02423888889,5644.2938877777715
202406,회기동,야간,2412.1071611111147,9249.445483333315,3191.4636066666576,2662.5720033333337
202406,휘경1동,야간,2004.294123333335,8737.042086666652,3856.7358633333315,2839.6905822222257
202406,휘경2동,야간,2887.214686666668,8440.57914666668,5033.518762222208,3621.7562166666794
202406,이문1동,야간,2811.507648888894,13566.352135555571,4434.287653333334,3194.126604444444
202406,이문2동,야간,2771.794075555552,4128.837457777773,5085.491761111108,3522.645642222217
202406,용신동,주간,3725.367489999993,14602.041106666704,14873.287526666709,12179.092556666688
202406,제기동,주간,3790.8168695238082,11335.270781904765,9122.030275238058,9985.995599523809
202406,전농1동,주간,5377.4272638095135,10367.770455714286,9318.947940952343,7136.656290476218
202406,전농2동,주간,3207.15954476191,4590.523482380937,3764.436654285719,2941.4873023809478
202406,답십리1동,주간,3445.801137619051,5639.416603333345,6619.392092380946,4640.447832857144
202406,답십리2동,주간,1800.6371899999979,4240.925184761912,5464.608024285731,4174.81483142856
202406,장안1동,주간,3327.3310066666563,10157.143537142902,11653.420657619072,7618.132136666633
202406,장안2동,주간,5625.774217619045,6212.292301904746,8385.31609714287,5396.854299047628
202406,청량리동,주간,1754.0886680952433,6101.425648571427,6511.031466666654,7186.008773809515
202406,회기동,주간,3956.0179019047673,10436.876983333359,4213.727121428563,2702.100187142852
202406,휘경1동,주간,1913.4166166666673,7228.364088571411,3888.421029523805,3322.981581904759
202406,휘경2동,주간,3026.058515238104,5236.177464285721,3699.6203014285697,2888.9663195238104
202406,이문1동,주간,3563.5991680952393,13726.66328761896,4739.574862380957,2967.0180323809427
202406,이문2동,주간,1717.8561433333339,2349.4862385714296,3209.0441366666796,2624.0647576190536
202407,용신동,야간,3814.5456010752637,15265.217333333363,11738.243973118231,8441.331163440858
202407,제기동,야간,3319.2970010752783,11144.348656989278,7931.819438709671,7323.136024731211
202407,전농1동,야간,4230.827080645168,11627.669318279519,9855.323017204313,6860.1339494623635
202407,전농2동,야간,2837.836356989252,3888.7371645161243,4708.802065591403,3520.9089387096724
202407,답십리1동,야간,4160.051379569891,7803.612772043022,8163.423056989256,5002.863439784937
202407,답십리2동,야간,2942.5182741935405,6240.976516129033,7304.581520430073,5436.228930107524
202407,장안1동,야간,4311.090888172044,11751.652864516152,11334.553743010789,7253.368698924732
202407,장안2동,야간,5223.992244086033,7995.478034408591,9694.583143010786,5594.1162946236645
202407,청량리동,야간,1671.8123892473084,5608.498094623662,5294.553158064513,5624.1947161290345
202407,회기동,야간,2053.2870731182797,7595.884363440869,3205.3715591397863,2729.029954838706
202407,휘경1동,야간,1766.3507301075315,7673.958233333339,3845.4288354838704,2861.6093537634447
202407,휘경2동,야간,2611.592610752684,7851.192586021509,5022.978445161294,3628.5643182795775
202407,이문1동,야간,2097.3092849462355,11209.231618279557,4328.712081720439,3222.87191182797
202407,이문2동,야간,2733.9498591397855,4051.1704870967733,5093.767113978488,3618.7757827957
202407,용신동,주간,3607.5683368663645,14491.455595852545,15135.202791244266,12082.502762672795
202407,제기동,주간,3223.4351788018507,9919.737877880165,9006.355888940074,9800.665996313326
202407,전농1동,주간,5178.99766313366,9959.75705576036,9529.755869585248,7489.001017972404
202407,전농2동,주간,2819.37950552996,3722.8132691244423,3725.1903055299704,2985.549053456221
202407,답십리1동,주간,3492.1078105990778,5518.375681105987,6484.678352534552,4751.667705069114
202407,답십리2동,주간,1958.918652534566,4080.807315207369,5331.562462672824,4233.509317050674
202407,장안1동,주간,3550.251914285721,10196.596120276547,11855.293770046124,7820.75722995392
202407,장안2동,주간,5429.303085714267,6267.117262211965,8453.565627188946,5606.096605990781
202407,청량리동,주간,1714.337570046091,5885.812757142835,6391.491954838721,7103.373151612883
202407,회기동,주간,3078.769709677413,8318.279925806442,4283.826941474659,2834.5209986175055
202407,휘경1동,주간,1748.0848963133706,6365.864399999993,3791.383497235019,3300.2130456221216
202407,휘경2동,주간,2664.0178769585254,4806.369799999994,3575.9250654377747,2874.798290783416
202407,이문1동,주간,2349.835703225806,10110.762889861724,4548.010400921666,3007.203911981566
202407,이문2동,주간,1767.7104571428576,2303.512685253451,3126.968057142861,2733.8170589861707
202408,용신동,야간,3447.6855075268795,14571.01446881722,11191.72085376345,8124.210223655904
202408,제기동,야간,3392.996406451608,10910.075897849458,7915.491394623644,7437.56224946235
202408,전농1동,야간,4278.755347311823,11655.649263440873,9865.50644193545,6871.436944086006
202408,전농2동,야간,2809.797787096784,3796.6858473118227,4701.657091397854,3585.366047311835
202408,답십리1동,야간,4244.216318279569,7763.845674193574,8041.490370967727,4931.8617913978405
202408,답십리2동,야간,2912.0192763440814,6171.094749462361,7356.632158064512,5532.804244086016
202408,장안1동,야간,4382.692448387076,11469.282611827983,11134.311966666675,7145.825793548397
202408,장안2동,야간,5100.257068817207,7977.665653763449,9450.874632258072,5418.343717204319
202408,청량리동,야간,1530.067594623656,5290.233630107537,5049.416737634405,5328.461517204297
202408,회기동,야간,1945.6545451612883,7340.477156989247,3100.853632258058,2689.3683903225838
202408,휘경1동,야간,1703.4555182795682,7641.495286021505,3872.7267892473114,2902.739794623663
202408,휘경2동,야간,2554.164527956989,7730.549945161307,5028.362834408597,3662.232749462373
202408,이문1동,야간,1973.9262784946231,10908.260489247323,4250.867874193547,3132.4012827956926
202408,이문2동,야간,2679.26689247312,4061.6932720430104,5087.866792473128,3654.1722655913927
202408,용신동,주간,3357.078018433188,13806.699279723518,14013.056099539195,11426.25685622123
202408,제기동,주간,3151.7778580645127,9711.308200460815,8935.345598156679,9801.661550230367
202408,전농1동,주간,5071.475067281105,10195.68286543781,9747.597520737365,7592.360180184332
202408,전농2동,주간,2775.5440050691273,3484.263896313368,3752.9030926267365,3046.9234470046054
202408,답십리1동,주간,3376.0742769585368,5527.1371479262825,6387.301528110588,4603.1756691244345
202408,답십리2동,주간,1970.5170778801744,4169.054397695838,5397.889205069111,4295.68888018433
202408,장안1동,주간,3559.5972603686528,9923.959519815675,11528.081382027629,7727.313590783432
202408,장안2동,주간,5396.203358064484,6260.848292165936,8358.581937327182,5491.853892165853
202408,청량리동,주간,1620.0928410138204,5624.336099078338,6090.43483410136,6836.1202746543595
202408,회기동,주간,2673.8666119815744,8202.334230875587,4138.842761290319,2789.952954838708
202408,휘경1동,주간,1709.9718594470075,6410.231420737319,3765.727520276498,3354.076502304143
202408,휘경2동,주간,2503.325443778803,4999.6113032258045,3763.289864055304,3005.6463253456127
202408,이문1동,주간,2262.279780184333,9751.989848387084,4576.489929953898,2982.103978801842
202408,이문2동,주간,1765.902388018432,2327.7502732718935,3158.952521658989,2721.149297695847
202409,용신동,야간,3500.209757777788,14860.172662222243,11418.665952222216,8198.854220000021
202409,제기동,야간,3621.7905966666735,11954.592643333324,7895.664844444448,7391.315954444421
202409,전농1동,야간,4726.041293333331,12228.04984444443,10243.735767777782,6901.239456666653
202409,전농2동,야간,2803.816686666656,3912.9407077777737,4793.174356666663,3659.6281977777767
202409,답십리1동,야간,4266.097888888886,7696.286761111128,7923.408361111125,4893.244757777777
202409,답십리2동,야간,2950.660258888895,6004.963707777787,7264.2260577777915,5551.822891111125
202409,장안1동,야간,4374.166448888889,10960.062826666703,10883.24629333332,6996.671534444443
202409,장안2동,야간,5276.549867777776,8122.056439999989,9657.099963333329,5566.183291111111
202409,청량리동,야간,1544.0687699999987,5496.687036666674,4920.1462722222195,5273.486279999994
202409,회기동,야간,2298.8059799999996,8837.212461111083,3098.626873333327,2717.5016155555577
202409,휘경1동,야간,1723.4790044444474,8319.116347777768,3720.5083744444473,2766.442158888887
202409,휘경2동,야간,2700.167660000005,8045.711880000018,4886.093515555562,3546.620971111106
202409,이문1동,야간,2427.7898000000027,12502.299843333334,4243.733563333329,3113.3622099999934
202409,이문2동,야간,2694.533848888891,4087.292996666671,4972.546961111114,3547.6414433333334
202409,용신동,주간,3384.3511723809447,13718.983279523818,14250.530299047572,11790.40426666664
202409,제기동,주간,3489.4266147619105,10886.690197142843,9203.406047142862,10262.38947380957
202409,전농1동,주간,5571.31656476188,10894.908223333365,10021.157740476177,7533.19864999997
202409,전농2동,주간,3213.470839523816,4700.357392380934,4022.279640476186,3199.1828238095427
202409,답십리1동,주간,3219.55358428571,5583.438580000004,6520.667704761916,4653.115467142872
202409,답십리2동,주간,1870.368383333338,4092.0073038095384,5442.012861904795,4264.194769523798
202409,장안1동,주간,3350.7571133333213,9512.32610999997,11341.936462857115,7582.6114909523685
202409,장안2동,주간,5637.812556190484,6271.254656666645,8492.221885714269,5584.26936523811
202409,청량리동,주간,1703.0252604761788,5762.842920476199,6103.579418095231,6709.751906666663
202409,회기동,주간,3747.602070476194,10529.233440952366,4198.119799523819,2753.581979999998
202409,휘경1동,주간,1577.312129523809,6661.14293428572,3723.5744166666723,3217.787719047629
202409,휘경2동,주간,2835.9287152380966,4958.782837142841,3691.561366190465,2888.9068799999945
202409,이문1동,주간,3219.0445366666686,13726.294534285777,4794.33562571428,2997.936028095229
202409,이문2동,주간,1670.7965171428605,2336.807506666671,3148.9222061904634,2653.4449319047594
202410,용신동,야간,3586.462319354839,15332.746432258034,11400.094193548395,8093.792501075294
202410,제기동,야간,3557.4536999999996,12458.802035483879,7964.183434408561,7392.052405376321
202410,전농1동,야간,4803.12928494625,12812.985011827974,10557.417867741968,7047.672037634405
202410,전농2동,야간,2772.415377419357,3869.505150537629,4615.872067741952,3541.3353193548305
202410,답십리1동,야간,4212.877737634416,7721.322390322594,7900.399759139794,4796.745344086034
202410,답십리2동,야간,3044.8375784946234,6367.048781720418,7563.93024086022,5717.180454838715
202410,장안1동,야간,4527.471964516127,11317.758101075264,11188.12128709677,7085.686143010748
202410,장안2동,야간,5308.939644086018,8241.767647311806,9718.13116129035,5533.906194623648
202410,청량리동,야간,1504.8841301075247,5587.207039784941,4930.115683870986,5269.694222580647
202410,회기동,야간,2357.469089247312,9475.212754838714,3171.6361645161305,2773.1968688172037
202410,휘경1동,야간,1756.3777311827944,8805.311045161288,3784.0418505376274,2822.6405505376333
202410,휘경2동,야간,2793.1388741935534,8699.054263440872,5040.086655913975,3662.8233548387193
202410,이문1동,야간,2455.247252688164,13539.45825053763,4312.089415053759,3116.3041516129047
202410,이문2동,야간,2662.3146720430104,4207.078705376349,4963.122440860199,3475.5090720430176
202410,용신동,주간,3421.77499216589,13955.23351889411,14450.898741935505,11904.339574654367
202410,제기동,주간,3548.7084691244404,11314.652194930854,9228.578280184354,10447.9847668203
202410,전농1동,주간,5741.70153824884,11200.126024423951,10010.802734101395,7587.857564976982
202410,전농2동,주간,3182.2271285714282,4805.508967281121,3764.3581907834096,2982.338304608303
202410,답십리1동,주간,3244.5634986175137,5523.40315990783,6426.670628110606,4564.558742396303
202410,답십리2동,주간,1895.9867184331838,4220.889986175125,5494.848093548382,4243.162292165901
202410,장안1동,주간,3516.846512442397,9698.219224423969,11567.247513364086,7678.29915069126
202410,장안2동,주간,5860.474275576075,6340.903823041488,8470.79963456218,5486.303831797248
202410,청량리동,주간,1666.4123539170473,5870.937441474658,6131.123838709687,6755.105167281117
202410,회기동,주간,3790.6542387096824,11309.323223502268,4317.27578248847,2779.516098617522
202410,휘경1동,주간,1588.9346829493109,6934.813564976966,3784.6201926267386,3276.9633940092276
202410,휘경2동,주간,2890.9827211981624,5271.139116589883,3743.102492165898,2914.3277142857078
202410,이문1동,주간,3238.1740235023,14832.775124884694,5070.271902304147,3022.9508253456215
202410,이문2동,주간,1617.8699999999983,2338.843130875574,3055.0751023041507,2526.9026460829523
202412,용신동,야간,3581.750073118277,15230.572517204331,11374.854247311792,8142.990825806461
202412,제기동,야간,3330.1676462365563,12134.509352688183,7941.834484946237,7302.906603225804
202412,전농1동,야간,4759.155818279563,12771.963532258067,10741.282823655927,7298.217292473114
202412,전농2동,야간,2559.898727956987,3686.473756989253,4492.89326451612,3396.1938892473113
202412,답십리1동,야간,4128.343047311836,7768.36079462364,8054.355689247316,4891.81797634408
202412,답십리2동,야간,3128.9155537634474,6316.476123655922,7544.278291397829,5734.4718827956995
202412,장안1동,야간,4456.447138709691,11312.40979462366,11349.595550537675,7181.455660215078
202412,장안2동,야간,5340.393509677415,8238.768656989263,9812.842712903237,5544.843124731194
202412,청량리동,야간,1471.2896000000012,5411.7826516129,4867.372117204301,5197.703423655902
202412,회기동,야간,2121.7256827956967,9083.0573655914,3208.859791397844,2743.0275924731172
202412,휘경1동,야간,1614.2888645161265,8515.487204301082,3813.55511182796,2766.0044913978513
202412,휘경2동,야간,2674.723244086013,8449.621892473131,5078.212349462362,3733.9291290322544
202412,이문1동,야간,2168.674195698923,12727.147163440859,3935.7762903225944,2837.7047462365576
202412,이문2동,야간,2520.413243010751,4078.392246236557,4772.588491397843,3369.6994537634478
202412,용신동,주간,3437.961417511527,14282.328436866375,14479.152979262693,12035.787028571478
202412,제기동,주간,3300.5812622119606,11185.987045622203,9221.20785299542,10243.470955760406
202412,전농1동,주간,5719.568352995359,11384.823453456333,10566.350103686638,8026.104386635941
202412,전농2동,주간,2813.9114714285615,4291.0387594470085,3705.609079723499,2905.8875700460835
202412,답십리1동,주간,3420.2277557603697,5681.841135023028,6700.400978340997,4697.273058064517
202412,답십리2동,주간,1969.102160829496,4272.281110138242,5607.419014746549,4496.271669585249
202412,장안1동,주간,3638.232747004625,9856.053494009198,11844.286056221246,7865.497854377873
202412,장안2동,주간,5870.491547926257,6422.394678341012,8592.191752534562,5578.44479032259
202412,청량리동,주간,1737.914094930886,5837.8170377880215,6169.328507834095,6844.97329262674
202412,회기동,주간,3355.6899635944706,10612.954016589845,4357.411109677425,2873.1683645161315
202412,휘경1동,주간,1567.5368359446977,6974.04292949308,3889.5349677419413,3269.048742857152
202412,휘경2동,주간,2766.6800036866407,5200.308723041467,3749.4363059907787,2998.35528202765
202412,이문1동,주간,2702.6984036866393,13506.519211981586,4687.9140760368555,2946.2720377880114
202412,이문2동,주간,1608.8445714285701,2314.847719354838,2991.8542281105924,2551.982931797239
202501,용신동,야간,3344.111592473127,14182.319098924665,11168.840802150575,7982.276867741954
202501,제기동,야간,2881.8989763440914,10383.393980645187,7767.502741935478,7215.811074193549
202501,전농1동,야간,4483.08335268817,11892.668187096746,10701.959398924728,7404.451923655904
202501,전농2동,야간,2548.7217483871013,3549.4676967741943,4536.052140860217,3485.7383763440885
202501,답십리1동,야간,4099.300032258067,7504.379777419358,7920.891591397856,4855.704778494617
202501,답십리2동,야간,3030.290764516128,6308.013723655917,7602.620641935463,5742.052747311817
202501,장안1동,야간,4507.225253763433,11053.019882795686,11376.937013978515,7129.802365591403
202501,장안2동,야간,5426.346626881715,8237.462794623658,9795.266521505377,5597.240894623651
202501,청량리동,야간,1479.7211430107507,4971.9504634408595,4899.553312903226,5323.69704408603
202501,회기동,야간,1822.0207946236585,6741.941255913983,3107.1376397849476,2764.423648387095
202501,휘경1동,야간,1459.1965666666683,6981.630593548381,3680.382683870967,2728.9613559139743
202501,휘경2동,야간,2382.681293548383,7489.647021505373,5077.465703225808,3774.958603225806
202501,이문1동,야간,1824.7654010752665,9887.590387096738,3973.3625892473137,2886.4973322580613
202501,이문2동,야간,2440.799819354835,4083.699050537633,4753.766806451611,3454.470105376346
202501,용신동,주간,3426.3289170506964,13559.27075345616,13937.299421658949,11719.92273456224
202501,제기동,주간,2769.611521658983,9541.00968341014,9105.201300921673,10291.843937788024
202501,전농1동,주간,4982.573832718879,10555.293661290323,10565.147357603693,8025.422837327145
202501,전농2동,주간,2340.7547783410123,3476.009258986191,3730.488003686612,3009.555611059911
202501,답십리1동,주간,3632.6876529953806,5632.696970506883,6636.899450230399,4698.692483870958
202501,답십리2동,주간,2525.243638709674,4456.38394331799,5851.843155760357,4629.538054377875
202501,장안1동,주간,3883.1704502304046,9736.280238709629,11561.699668202737,7706.382311981584
202501,장안2동,주간,6181.379127649777,6645.6602907834385,8754.54689585256,5674.321848387071
202501,청량리동,주간,1678.8101774193524,5491.822917972356,6198.096577419339,6895.713839631353
202501,회기동,주간,1844.745592165897,7334.4496972350225,3883.5626387096668,2785.881815668211
202501,휘경1동,주간,1523.0731442396318,5948.832357603697,3780.5050253456216,3161.0523465437786
202501,휘경2동,주간,2024.823484331797,4727.418516589872,3796.160627649794,3065.6221391704994
202501,이문1동,주간,2062.0966133640554,9215.938375115207,4560.760772350238,3027.0227317972376
202501,이문2동,주간,1762.093087096781,2476.643740552994,3118.155471428567,2632.6926917050773
202502,용신동,야간,3542.856190476179,14867.512746428569,11506.597217857152,8078.947125000018
202502,제기동,야간,3032.529795238092,10955.490509523763,7856.251553571433,7231.734692857151
202502,전농1동,야간,4674.5107619047585,12176.746998809509,10756.641988095222,7306.311055952371
202502,전농2동,야간,2650.1918988095226,3638.086284523814,4663.332766666656,3535.6391321428578
202502,답십리1동,야간,4133.648423809518,7750.503210714284,8037.553778571423,4930.265408333339
202502,답십리2동,야간,3190.925090476183,6379.0661,7539.9274321428775,5658.803902380944
202502,장안1동,야간,4524.613867857142,11536.44169166663,11477.812557142877,7135.853450000001
202502,장안2동,야간,5619.58772499999,8373.894213095225,9874.676442857171,5563.7757988095145
202502,청량리동,야간,1469.054860714288,5160.182811904747,5001.751251190465,5350.256414285724
202502,회기동,야간,1886.5626440476183,6919.380422619037,3122.091482142858,2787.652700000004
202502,휘경1동,야간,1511.9228607142823,7257.537266666655,3719.5127988095196,2641.6619892857143
202502,휘경2동,야간,2473.2797428571434,7793.434858333329,5115.516122619034,3779.8567202380914
202502,이문1동,야간,2349.3069857142837,10844.399064285732,4523.974886904772,3146.1236988095284
202502,이문2동,야간,2511.2917345238134,4107.67117261905,4851.325178571445,3417.6707535714245
202502,용신동,주간,3600.9440938775465,14149.286689285611,14803.801299489789,12073.974622448968
202502,제기동,주간,2916.4913545918293,9864.311958673494,9131.137846428577,9931.630790816344
202502,전농1동,주간,5113.93068979591,10552.781579081662,10372.921757653,7865.63027040817
202502,전농2동,주간,2625.931534183676,3552.3978204081554,3739.301039795914,3006.207819897963
202502,답십리1동,주간,3836.6300612244922,5591.463796938767,6657.769447448954,4799.688525000011
202502,답십리2동,주간,2671.7129943877585,4339.674448979598,5636.243437244903,4481.257567857138
202502,장안1동,주간,3885.0065239795867,10016.895528061203,11913.321087754997,7907.76819438777
202502,장안2동,주간,6275.461977040801,6502.037692346937,8579.748051020406,5593.356069387769
202502,청량리동,주간,1656.520029591836,5719.825086734717,6352.882885204114,6975.797681122438
202502,회기동,주간,2156.628340816325,7997.442084693879,4228.088720918367,2900.1153627550984
202502,휘경1동,주간,1618.7350785714286,6131.497173469363,3764.192467346943,3124.34904846939
202502,휘경2동,주간,2133.49582908163,4897.918007653063,3853.8586459183875,3060.7996938775555
202502,이문1동,주간,2677.237542346939,10000.749517857144,5243.210658673461,3369.397611224481
202502,이문2동,주간,1822.3169239795945,2355.5572545918444,2964.9732841836703,2535.5014102040873
202503,용신동,야간,3789.5845118279562,15485.757246236548,11370.78576989245,7955.239460215055
202503,제기동,야간,3513.317043010753,12667.604813978498,7811.585021505342,7188.025721505369
202503,전농1동,야간,4837.619748387093,12555.321010752705,10566.448793548398,7072.034935483877
202503,전농2동,야간,2769.7328677419373,3762.0169946236583,4710.922129032264,3517.305443010762
202503,답십리1동,야간,4145.786240860211,7738.916849462367,8074.5007032258045,4913.515130107525
202503,답십리2동,야간,3094.2726473118178,6205.465535483879,7384.347096774182,5614.779645161291
202503,장안1동,야간,4494.360007526865,11405.190583870915,11226.129713978486,7009.424254838702
202503,장안2동,야간,5549.340402150552,8282.237665591398,9882.978537634417,5537.6266096774225
202503,청량리동,야간,1597.5893118279607,5391.088787096777,4989.880167741938,5405.922661290318
202503,회기동,야간,2722.6397999999976,9364.858323655915,3164.0814634408616,2811.3913935483865
202503,휘경1동,야간,1748.082658064516,8630.282135483869,3698.149151612902,2564.6211569892503
202503,휘경2동,야간,2849.4691634408537,8758.078552688183,5163.347170967739,3775.0017322580625
202503,이문1동,야간,3979.2210032258026,14421.720818279551,5151.046845161282,3249.055076344079
202503,이문2동,야간,2463.625467741937,4141.3766827957,4808.23705806453,3368.9633354838766
202503,용신동,주간,3597.1373838709737,14337.049412442357,14467.15024239632,11995.497940092222
202503,제기동,주간,3734.337264976963,11397.637792165991,9185.383205069154,9979.215213364063
202503,전농1동,주간,6210.58002488481,11213.587269585278,10317.309618433233,7671.8540442396625
202503,전농2동,주간,3527.65340276498,4823.109190783403,3854.035848847933,2985.8563364055394
202503,답십리1동,주간,3125.0524497695806,5596.111157142864,6693.167269124421,4691.642440092175
202503,답십리2동,주간,1717.7967193548382,4198.681064516129,5549.916254377897,4356.311981566827
202503,장안1동,주간,3544.555799078332,9717.162030414722,11630.102391244232,7700.628212903236
202503,장안2동,주간,5855.384054377892,6349.422086635938,8637.731301382475,5439.610334562241
202503,청량리동,주간,1858.8320617511497,5912.62862119815,6458.623093087592,6952.107027188946
202503,회기동,주간,4681.726339631341,11193.879715207362,4368.814041013818,2861.7074290322607
202503,휘경1동,주간,1671.8829511520705,6783.165768202768,3647.585500921678,3025.0880023041473
202503,휘경2동,주간,3099.938097235027,5336.652063594478,3909.8942539170575,3002.103462211974
202503,이문1동,주간,4944.322305069116,15795.611232258056,5658.061373732709,3380.435390783423
202503,이문2동,주간,1412.8261382488454,2248.617557603681,2905.5264949308716,2433.9134811059835
202504,용신동,야간,3664.4288733333547,15297.9952055556,11147.406560000012,7688.735276666666
202504,제기동,야간,3477.728093333339,12915.490193333324,7690.583279999996,7022.104668888877
202504,전농1동,야간,4783.485560000004,12492.424437777767,10283.04303888888,6893.7490733333225
202504,전농2동,야간,2807.4134088888936,3940.3792111111247,4732.48139888889,3549.33899888888
202504,답십리1동,야간,4218.537121111115,8151.854477777779,8341.760695555546,4937.335042222221
202504,답십리2동,야간,3090.900153333336,6226.1497288888895,7335.108091111138,5544.885510000015
202504,장안1동,야간,4465.602731111116,11362.973984444492,11157.39218111108,7035.723729999991
202504,장안2동,야간,5543.334096666666,8166.568837777789,9793.640738888887,5458.425010000005
202504,청량리동,야간,1653.5788711111056,5414.956164444425,4965.674153333349,5398.617871111094
202504,회기동,야간,2708.2829733333333,9648.764876666655,3150.0505944444412,2749.3506588888863
202504,휘경1동,야간,1718.2379500000009,8687.156513333337,3687.940923333334,2511.86777
202504,휘경2동,야간,2746.44580222222,8943.347892222186,5172.193036666655,3730.8044711111165
202504,이문1동,야간,4115.931512222208,15496.103784444456,5409.197954444428,3315.671604444438
202504,이문2동,야간,2403.9817511111128,4094.8645488888874,4586.760597777782,3244.13829444445
202504,용신동,주간,3459.1930928571605,14268.82283999991,14576.223509047646,11742.480534761882
202504,제기동,주간,3670.1668204761795,11249.405018571404,8884.043396190482,9473.602955238135
202504,전농1동,주간,5993.214819523794,10741.029893809491,9786.41547095242,7270.583935714268
202504,전농2동,주간,3596.227104285709,5054.626986666661,3825.9623476190577,2965.411094285715
202504,답십리1동,주간,3128.993271904768,5737.135786190475,6793.121017619049,4743.782023809537
202504,답십리2동,주간,1711.1720523809606,4043.46445047619,5413.641702857135,4177.221856666656
202504,장안1동,주간,3648.4743614285717,9602.48358333338,11611.337310952356,7639.343372380928
202504,장안2동,주간,5893.204671904749,6042.793931428564,8343.185728571418,5320.0150471428515
202504,청량리동,주간,1942.468505714285,5843.029925714311,6448.123889523825,6929.101078571402
202504,회기동,주간,4868.138225714296,11677.621664285714,4480.670644285708,2892.463516666662
202504,휘경1동,주간,1596.2790757142836,6452.231648095249,3487.5934576190366,2888.494060476198
202504,휘경2동,주간,3051.7617319047645,5395.570765238078,3931.740431904774,2956.4145380952323
202504,이문1동,주간,4976.23664476189,16675.344310952325,5627.312129523812,3252.6934142857276
202504,이문2동,주간,1293.166910000004,2067.156527619042,2637.4427128571438,2225.5889004761957
202506,용신동,야간,3668.264964444441,15192.82742666668,11263.061907777772,7723.29836888889
202506,제기동,야간,3179.9241700000025,12011.793848888912,7218.440691111092,6578.8940988889
202506,전농1동,야간,4629.424116666671,12133.748404444495,9976.748375555551,6647.092251111101
